price,carat,y,cut,color,clarity
2314,0.7,5.61,6,2,5
1608,0.57,5.33,2,2,6
3052,0.7,5.71,3,1,5
5982,1.07,6.53,2,3,6
4688,1.02,6.36,3,5,6
7392,1.0,6.32,6,2,4
1597,0.7,5.68,1,3,7
10453,1.01,6.4,3,1,3
1176,0.52,5.21,2,3,7
2318,0.72,5.74,1,5,5
4277,0.9,6.29,5,1,5
1369,0.52,5.19,3,2,6
2007,0.71,5.57,6,6,4
1242,0.53,5.14,6,5,6
7518,1.5,7.37,1,7,6
394,0.3,4.33,3,3,7
15757,2.11,8.4,1,4,7
744,0.31,4.35,2,3,4
707,0.28,4.25,3,2,3
5750,1.51,7.12,5,6,8
790,0.35,4.62,3,2,4
1052,0.33,4.46,2,2,2
2016,0.56,5.28,2,3,4
7111,1.1,6.62,2,4,4
5483,1.0,6.41,6,4,6
1819,0.56,5.34,1,2,5
540,0.3,4.36,1,5,6
9625,1.2,6.8,2,4,4
2450,0.71,5.64,3,6,3
8718,1.36,7.15,1,5,5
5912,1.38,7.32,1,7,6
1432,0.41,4.8,2,2,3
485,0.24,4.06,3,2,2
5728,1.0,6.5,2,2,6
1574,0.51,5.1,1,3,5
3334,0.9,6.35,3,6,5
742,0.3,4.37,2,2,3
828,0.28,4.17,1,2,2
4662,1.02,6.45,2,6,5
1097,0.4,4.75,2,4,2
4620,1.1,6.54,1,6,6
6442,1.3,7.14,1,6,5
5055,0.91,6.15,1,2,5
638,0.3,4.37,3,4,3
6670,1.01,6.33,1,2,4
2035,0.52,5.13,3,3,3
2296,0.79,5.96,3,6,6
2107,0.7,5.75,2,7,4
3780,0.9,6.13,6,3,6
16179,2.02,8.18,3,6,5
734,0.31,4.35,2,2,4
2724,0.72,5.71,1,3,5
9336,1.51,7.42,2,5,6
839,0.39,4.77,2,2,5
2475,0.7,5.84,3,5,6
1074,0.36,4.6,1,4,1
4413,1.07,6.58,3,5,7
572,0.28,4.17,3,2,3
1227,0.54,5.25,2,5,6
3733,1.01,6.19,5,5,5
1061,0.31,4.41,2,3,1
13248,1.53,7.34,6,5,1
5228,0.91,6.13,1,2,4
2154,0.74,5.83,2,7,4
642,0.28,4.22,3,3,2
1065,0.54,5.28,2,5,6
10284,1.59,7.51,2,5,6
1631,0.53,5.23,2,3,5
10940,1.5,7.21,1,3,6
612,0.28,4.26,2,3,3
928,0.33,4.43,1,2,5
1982,0.57,5.27,2,2,4
6882,1.01,6.35,6,4,4
1293,0.56,5.57,5,5,5
7236,1.31,6.98,6,6,5
2100,0.5,5.23,2,1,3
16294,1.66,7.68,3,3,5
3353,0.73,5.79,3,2,4
4948,1.14,6.67,1,5,6
827,0.41,4.75,3,4,5
5645,1.26,6.85,2,6,6
6914,1.51,7.27,3,6,7
1163,0.41,4.79,2,5,5
1436,0.5,5.07,3,3,5
1105,0.31,4.37,2,2,2
3429,0.73,5.83,2,5,1
786,0.44,4.99,3,4,6
1231,0.5,5.18,6,3,6
4270,1.01,6.44,1,4,7
2250,0.7,5.34,5,4,4
2153,0.53,5.22,2,4,2
4744,0.91,6.06,6,4,4
853,0.31,4.37,2,2,2
911,0.3,4.28,1,1,5
2979,0.7,5.71,2,2,5
421,0.31,4.41,2,5,6
2211,0.47,4.98,5,1,1
1760,0.5,5.11,2,4,3
468,0.39,6.02,1,5,7
3755,0.9,6.07,6,1,6
658,0.3,4.33,2,2,5
895,0.4,4.72,2,1,5
969,0.41,4.74,2,2,6
814,0.32,4.45,2,5,1
3122,0.72,5.77,2,5,5
1871,0.51,5.09,3,4,2
3174,0.92,6.33,1,5,7
2331,0.7,5.81,1,5,6
5624,1.21,6.77,2,5,7
828,0.36,4.62,2,3,3
10711,1.55,7.63,3,6,4
2048,0.79,6.06,6,7,5
14637,2.22,8.29,2,4,7
2510,0.65,5.47,1,4,2
957,0.37,4.6,1,5,3
413,0.33,4.48,2,3,7
3787,0.9,6.17,3,3,7
6884,1.08,6.63,2,3,6
1400,0.42,4.77,2,4,1
1180,0.51,5.09,6,1,7
3918,0.95,6.37,2,6,7
3787,0.85,6.18,2,2,7
835,0.34,4.6,3,4,2
7553,1.51,7.47,1,7,5
10889,1.53,7.6,1,5,5
3061,0.9,6.14,3,7,6
2938,0.81,6.06,2,2,7
419,0.24,3.97,3,3,4
9201,1.0,6.36,3,3,2
12648,1.52,7.32,3,5,3
1624,0.53,5.25,2,3,4
6566,1.21,6.89,1,5,6
972,0.32,4.42,2,1,5
6666,1.2,6.81,2,5,5
3323,0.81,5.98,5,4,3
4269,0.9,6.22,1,4,5
730,0.32,4.46,2,5,2
1092,0.4,4.75,2,2,5
1080,0.32,4.42,2,2,3
11088,2.2,8.17,3,5,7
980,0.33,4.38,3,3,2
5995,1.28,6.96,2,4,7
5148,1.0,6.34,6,4,5
7092,1.24,6.88,3,5,4
809,0.32,4.46,2,1,3
1580,0.5,5.08,3,1,5
7845,1.26,6.91,2,5,4
710,0.3,4.33,2,1,5
1746,0.5,5.08,2,2,5
977,0.31,4.33,2,3,3
3998,1.0,6.25,1,4,7
1134,0.55,5.33,2,5,6
1723,0.56,5.36,2,1,6
16280,2.0,8.15,3,5,6
4620,1.0,6.43,3,3,6
8998,1.03,6.57,3,3,3
1808,0.71,5.79,1,4,7
1142,0.42,4.85,2,3,3
2358,0.7,5.82,5,1,7
3572,0.74,5.82,2,4,4
408,0.31,4.39,1,7,4
3401,0.9,6.15,6,2,7
880,0.34,4.47,2,5,3
725,0.3,4.28,3,4,4
9476,1.53,7.55,1,4,6
917,0.33,4.45,2,2,2
929,0.32,4.44,2,3,1
6082,1.07,6.54,2,5,4
17554,2.19,8.28,1,5,7
625,0.31,4.39,2,3,5
3378,1.03,6.52,1,7,7
6429,1.29,6.96,1,6,6
1937,0.5,5.12,2,1,4
1610,0.5,5.03,2,1,6
2873,1.0,6.07,5,5,6
798,0.4,4.65,6,2,7
1746,0.55,5.23,1,3,5
1721,0.53,5.18,2,4,4
981,0.4,4.88,6,2,3
1871,0.55,5.29,2,3,5
557,0.33,4.37,2,6,6
684,0.3,4.29,1,4,3
1046,0.31,4.33,2,5,1
493,0.31,4.39,2,4,6
1722,0.53,5.28,3,4,4
684,0.36,4.59,2,2,5
7064,1.03,6.54,2,4,5
10813,1.62,7.53,1,5,6
774,0.31,4.4,2,1,4
2889,0.9,6.14,6,5,7
673,0.3,4.32,1,3,5
1883,0.5,5.11,2,4,2
1331,0.31,4.35,3,1,1
3427,0.9,6.01,6,3,6
688,0.43,4.85,3,2,7
2115,0.5,5.09,3,1,3
4961,0.9,6.15,3,3,4
3717,1.01,6.56,6,6,5
9530,1.55,7.51,2,4,7
876,0.41,4.71,3,5,6
4666,1.01,6.39,1,2,7
16551,1.51,7.39,1,3,4
665,0.3,4.32,2,4,3
1743,0.53,5.2,2,5,2
4469,1.0,6.19,1,1,6
914,0.31,4.41,2,3,1
1798,0.58,5.33,2,3,5
4801,0.91,6.24,2,3,6
6662,1.19,6.73,2,5,5
14777,1.62,7.57,2,4,5
2116,0.52,5.15,2,2,3
614,0.35,4.53,2,6,3
5476,1.03,6.48,2,2,6
5437,1.01,6.51,2,2,7
495,0.34,4.55,2,6,5
630,0.35,4.48,6,2,7
616,0.39,4.64,6,7,4
6406,1.01,6.4,3,4,5
526,0.3,4.26,6,5,4
730,0.32,4.43,1,5,2
17329,4.13,9.85,5,5,8
1842,0.5,5.14,2,5,3
671,0.41,4.74,3,4,6
8640,2.02,8.02,1,7,7
669,0.43,4.81,6,1,7
727,0.34,4.54,1,3,6
14040,2.01,8.06,2,5,7
4547,0.9,6.32,6,4,5
2207,0.71,5.63,3,5,6
10685,1.21,6.87,2,4,4
9897,1.04,6.47,2,2,3
1080,0.4,4.76,1,6,2
707,0.31,4.34,1,5,2
7154,1.05,6.47,1,3,5
855,0.4,4.68,2,5,6
14558,2.01,8.19,1,6,6
9310,1.01,6.6,2,2,3
998,0.38,4.68,1,3,4
2004,0.56,5.35,2,4,3
2386,0.71,5.72,1,4,6
7328,1.19,6.83,2,6,4
1280,0.57,5.34,6,3,7
925,0.37,4.71,3,2,4
1436,0.5,5.14,1,3,5
2326,0.72,5.74,3,6,5
9230,1.23,6.79,2,4,4
10115,1.17,6.72,1,1,4
504,0.35,4.58,3,5,6
17869,2.0,7.76,6,3,6
1421,0.51,5.15,1,3,6
10204,1.08,6.61,3,3,2
1013,0.3,4.26,1,5,1
3780,1.5,7.19,1,1,8
3097,0.81,6.27,2,6,6
993,0.43,4.85,1,1,6
752,0.33,4.42,1,4,3
4084,1.11,6.49,3,7,6
844,0.41,4.74,6,4,2
14842,1.5,7.27,3,4,2
675,0.3,4.24,2,2,6
1338,0.6,5.48,2,1,7
1787,0.51,5.24,1,1,5
929,0.38,4.71,2,4,3
4044,1.02,6.23,5,4,6
2809,0.71,5.8,1,3,6
792,0.43,4.94,1,2,6
1758,0.51,5.16,2,2,4
2777,0.7,5.68,1,2,6
903,0.31,4.36,2,2,2
2012,0.52,5.15,1,4,3
7844,1.61,7.46,1,7,5
790,0.34,4.52,2,2,4
828,0.32,4.38,2,3,5
984,0.33,4.48,2,2,2
1059,0.52,5.11,3,2,7
15769,2.14,8.32,3,6,6
492,0.33,4.44,6,4,6
1080,0.32,4.4,2,2,3
499,0.33,4.45,3,7,3
3715,0.9,6.21,3,2,7
1713,0.54,5.24,2,2,5
1041,0.37,4.66,1,2,5
8291,1.5,7.3,2,6,6
8226,1.25,7.05,2,4,6
1305,0.51,5.1,3,2,6
658,0.3,4.3,2,2,5
965,0.33,4.52,1,4,3
5020,1.01,6.54,2,5,6
4033,0.93,6.2,3,6,4
802,0.31,4.35,1,4,4
614,0.3,4.29,6,2,5
14438,1.54,7.48,1,4,4
792,0.43,4.86,1,3,6
4242,1.01,6.52,6,5,6
1116,0.51,5.12,1,5,6
1134,0.55,5.18,6,7,5
17263,2.16,8.33,2,2,7
2585,0.72,5.78,2,5,4
1409,0.71,5.49,5,7,7
1908,0.53,5.18,2,3,4
3172,0.7,5.67,2,2,5
6221,1.01,6.36,6,2,5
1361,0.54,5.16,6,5,4
878,0.3,4.25,1,4,3
10020,1.26,7.01,3,4,3
5057,0.91,6.11,3,2,4
17676,2.32,8.45,2,6,7
8365,1.53,7.31,1,5,6
1624,0.5,5.11,2,2,5
5427,1.24,7.04,3,7,4
2400,0.8,5.73,5,4,7
660,0.31,4.35,2,4,3
2513,0.7,5.72,3,6,2
2608,0.7,5.51,6,5,3
628,0.32,4.54,6,4,4
9659,1.76,7.65,1,6,5
2132,0.55,5.24,2,4,4
896,0.36,4.57,2,3,3
5816,1.2,6.79,3,6,6
770,0.5,5.07,1,3,8
573,0.4,4.76,2,4,7
3467,0.73,5.78,2,1,5
8567,1.06,6.49,2,2,4
5780,1.01,6.45,1,1,6
3787,0.92,6.08,6,3,7
4334,0.9,6.1,1,2,6
1708,0.52,5.18,2,2,5
13675,2.0,8.06,1,7,5
2518,0.7,5.6,1,2,6
3045,0.71,5.74,3,3,4
4637,1.2,6.57,6,7,5
5951,1.23,6.94,2,5,7
880,0.33,4.53,2,3,2
3275,1.01,6.35,3,4,7
12071,2.5,8.61,1,5,7
1007,0.41,4.84,1,3,4
5531,1.13,6.75,3,6,5
1569,0.61,5.49,2,7,4
1063,0.35,4.52,2,1,5
1914,0.54,5.28,2,4,3
2530,1.0,6.02,5,5,7
2551,0.7,5.81,2,1,7
1668,0.52,5.18,1,2,4
1934,0.57,5.47,3,4,4
1046,0.31,4.39,1,4,2
2821,0.53,5.21,2,2,2
4469,1.0,6.24,1,5,6
603,0.37,4.66,2,6,5
3332,0.9,6.05,6,2,6
600,0.36,4.6,1,3,6
2501,0.7,5.8,3,4,5
2344,0.81,5.97,1,5,7
7280,1.06,6.68,1,1,5
408,0.31,4.33,6,4,7
2262,0.71,5.79,1,3,6
15246,1.62,7.51,2,4,4
5443,1.01,6.34,6,1,6
942,0.31,4.33,2,1,5
9784,1.6,7.56,1,6,5
566,0.34,4.46,3,3,6
1819,0.5,5.06,3,1,5
4541,1.02,6.36,1,3,7
1308,0.61,5.4,1,1,7
2869,0.73,5.81,2,4,3
18709,2.0,8.14,3,2,6
4845,1.03,6.44,2,2,7
5099,1.22,6.95,2,5,7
1598,0.5,5.13,3,5,4
6105,1.21,6.82,2,3,7
10455,1.36,7.11,2,4,4
714,0.32,4.47,2,1,6
1337,0.44,4.99,3,2,3
1565,0.6,5.45,6,4,6
4301,1.2,6.58,3,6,6
789,0.36,4.56,2,2,5
2452,0.72,5.79,2,6,3
1048,0.5,5.06,3,6,6
642,0.31,4.39,2,3,4
8480,1.34,7.21,1,2,5
388,0.25,4.09,3,1,4
1043,0.4,4.78,2,4,2
1571,0.55,5.25,2,1,6
1786,0.54,5.19,2,1,6
1906,0.58,5.44,3,2,5
4469,1.0,6.62,6,5,6
8873,1.08,6.62,2,4,1
6597,1.26,6.92,2,6,6
4218,1.0,6.58,3,4,6
1358,0.43,4.85,2,3,2
666,0.33,4.42,3,5,3
7137,1.01,6.35,6,4,3
16242,2.01,7.89,1,4,6
11263,1.51,7.27,1,5,4
7870,1.22,6.81,1,4,5
8181,1.02,6.49,1,1,4
3397,0.81,6.06,2,4,5
1243,0.41,4.78,2,2,3
4413,1.01,6.7,6,2,7
1235,0.55,5.4,3,6,5
9992,1.33,7.12,1,4,4
1786,0.54,5.17,3,1,5
10099,1.31,7.13,2,4,4
382,0.3,4.3,2,4,7
909,0.4,4.74,2,1,5
2342,0.7,5.61,1,2,7
438,0.25,4.07,2,4,4
540,0.3,4.28,1,2,7
11716,1.24,6.84,3,3,2
17924,2.57,8.94,1,1,7
1379,0.54,5.2,3,2,6
10546,1.51,7.35,3,1,7
489,0.31,4.34,1,5,5
477,0.32,4.5,2,1,7
1760,0.57,5.37,1,3,5
1889,0.56,5.28,2,4,3
863,0.31,4.33,2,1,4
5204,1.01,6.39,3,5,5
2207,0.71,5.68,1,5,6
4284,1.0,6.31,2,4,7
1577,0.52,5.08,1,2,6
426,0.3,4.34,2,1,7
6324,1.0,6.42,2,2,6
862,0.3,4.3,3,2,2
6002,1.07,6.68,3,1,6
2150,0.72,5.77,2,7,3
1180,0.45,4.99,6,5,2
3665,0.91,6.18,1,2,6
16824,2.09,8.14,3,3,7
2729,0.54,5.27,2,3,1
2707,0.71,5.76,5,3,4
13998,1.5,7.46,6,4,1
537,0.34,4.48,2,5,5
854,0.33,4.43,2,3,5
945,0.4,4.73,1,2,6
2742,0.51,5.14,2,1,3
1986,0.73,5.79,3,4,7
663,0.36,4.64,3,1,6
928,0.33,4.43,2,2,5
526,0.3,4.34,3,5,4
2975,0.8,5.97,2,3,6
3544,0.86,6.1,2,6,3
5884,1.2,6.74,2,6,5
723,0.33,4.43,2,2,5
1607,0.53,5.15,6,2,5
493,0.37,4.65,3,2,7
2890,0.8,5.83,6,3,6
8583,1.58,7.63,1,6,5
956,0.3,4.33,2,2,2
2858,0.7,5.58,6,2,3
7500,1.0,6.56,6,1,4
1129,0.51,5.18,2,4,7
1320,0.57,5.32,1,2,7
10357,1.63,7.54,2,2,7
1253,0.56,5.4,2,5,6
1378,0.5,5.05,3,1,5
477,0.32,4.43,3,4,6
4764,1.07,6.49,2,3,7
9002,1.01,6.44,3,2,3
853,0.33,4.54,1,4,1
2686,0.71,5.74,2,4,4
666,0.33,4.47,2,5,3
8706,1.51,7.24,3,7,3
1622,0.56,5.33,1,6,2
13348,1.51,7.42,3,4,4
3206,0.7,5.75,2,4,4
552,0.3,4.31,1,1,6
4166,1.01,6.38,6,3,7
8653,1.74,7.62,1,5,6
5919,1.01,6.45,3,4,5
4547,1.06,6.51,2,5,7
695,0.4,4.61,6,6,5
8820,1.25,6.8,1,4,5
6398,1.22,6.89,2,5,7
3625,0.83,6.02,1,2,5
5314,1.16,6.66,6,5,6
2333,0.7,5.61,1,2,6
2265,0.72,5.72,1,2,6
15680,2.01,8.08,2,6,6
1075,0.47,5.14,5,2,5
1581,0.5,5.13,1,2,5
447,0.3,4.3,6,4,6
12848,1.23,6.92,2,1,3
4864,1.08,6.61,1,3,6
912,0.4,4.75,1,2,5
9752,1.41,7.22,2,5,4
658,0.3,4.38,2,2,5
9664,1.77,7.66,1,4,7
5910,1.22,6.85,1,7,4
559,0.24,4.02,2,4,1
13701,2.11,8.13,1,6,7
1018,0.46,4.89,2,7,2
3459,0.73,5.83,2,4,4
2240,0.7,5.71,2,6,5
9078,1.26,7.03,2,4,4
14937,2.27,8.39,1,6,7
507,0.31,4.41,2,5,5
780,0.28,4.31,1,2,3
4924,0.9,6.16,3,3,5
2075,0.7,5.49,5,3,7
2375,0.74,5.84,2,5,6
3040,0.92,6.21,1,6,7
10038,1.5,7.31,1,5,6
1778,0.4,4.78,2,2,2
2857,0.72,5.73,1,2,6
2063,0.64,5.78,5,3,5
978,0.45,4.95,2,7,2
2650,0.8,5.81,6,4,6
3307,0.71,5.77,2,4,3
3873,0.98,6.39,2,6,7
4032,1.5,7.2,1,2,8
584,0.26,4.15,3,2,3
872,0.31,4.35,1,2,5
2767,0.7,5.72,3,1,5
1345,0.46,5.1,3,2,5
1865,0.55,5.25,2,3,5
1187,0.41,4.85,2,2,3
10396,1.7,7.5,1,6,5
515,0.3,4.32,2,6,3
4649,1.0,6.43,2,5,7
827,0.41,4.76,1,4,5
591,0.31,4.41,2,3,5
6905,1.01,6.43,3,1,5
2667,0.71,5.72,2,3,7
1169,0.43,4.85,2,3,3
12641,1.71,7.7,2,5,6
4373,1.12,6.63,3,5,7
2375,0.81,5.96,2,5,7
776,0.3,4.23,1,4,4
1645,0.55,5.31,2,1,5
4624,1.12,6.68,3,5,7
761,0.33,4.51,2,3,3
752,0.33,4.46,2,4,3
3080,1.0,6.38,3,2,8
1093,0.53,5.15,1,7,5
975,0.4,4.77,1,2,5
10499,1.55,7.46,1,4,5
1412,0.53,5.26,1,5,5
9996,1.7,7.45,1,6,5
576,0.32,4.35,2,6,5
1179,0.42,4.78,6,4,2
574,0.33,4.62,6,2,5
794,0.38,4.71,2,4,4
2462,0.71,5.77,3,4,5
1210,0.42,4.9,1,1,3
5151,1.0,6.49,1,3,6
1305,0.5,5.09,2,3,7
1268,0.51,5.01,3,5,5
5395,1.11,6.65,2,4,7
1134,0.7,5.53,5,3,8
4735,0.9,6.09,1,1,6
505,0.36,4.61,1,2,7
5475,1.01,6.22,5,4,5
1712,0.52,5.2,2,2,5
1033,0.37,4.64,2,4,1
3359,1.02,6.34,3,7,7
3210,0.9,6.06,6,3,7
4276,1.14,6.72,2,6,7
756,0.32,4.35,2,1,6
883,0.32,4.4,2,4,1
1701,0.52,5.16,6,1,5
1125,0.4,4.71,1,2,4
2835,0.63,5.51,2,3,3
2250,0.75,5.77,1,4,7
1233,0.37,4.6,2,1,2
921,0.35,4.47,1,2,4
5405,2.14,7.7,5,7,8
667,0.34,4.5,2,5,3
945,0.3,4.29,1,3,3
683,0.41,4.81,2,5,6
4771,1.11,6.65,2,6,6
4659,1.01,6.35,3,5,6
576,0.32,4.36,2,6,5
2308,0.72,5.85,6,2,7
8977,1.36,7.16,2,4,6
756,0.32,4.44,1,1,6
3871,1.01,6.27,5,1,7
3311,0.73,5.77,1,2,4
1736,0.52,5.13,3,4,4
1781,0.51,5.12,2,2,5
2248,0.75,5.92,2,3,7
3911,0.77,6.01,3,2,5
5818,1.12,6.73,2,5,6
993,0.4,4.71,3,1,5
5222,1.02,6.43,3,3,6
1716,0.51,5.16,2,1,5
1624,0.5,5.17,3,4,4
7673,1.35,6.95,1,5,6
17317,1.51,7.26,3,3,3
514,0.28,4.18,3,1,4
391,0.24,4.03,3,4,4
815,0.38,4.74,1,1,6
729,0.36,4.58,1,6,4
1547,0.97,6.36,5,4,8
537,0.34,4.58,2,5,5
816,0.31,4.38,2,2,3
633,0.4,4.76,2,7,4
4191,0.9,6.13,1,5,5
505,0.32,4.47,3,5,5
2226,0.9,6.07,6,4,8
1879,0.58,5.37,1,1,6
945,0.4,4.7,1,3,6
10293,1.61,7.49,3,2,7
11113,1.57,7.56,1,4,6
3185,0.7,5.76,2,5,4
1441,0.56,5.21,2,4,6
626,0.34,4.47,3,1,6
900,0.32,4.38,2,2,5
975,0.4,4.73,2,2,5
805,0.34,4.52,2,2,4
6135,1.21,6.84,2,6,5
10521,1.62,7.45,3,5,6
409,0.25,4.1,3,2,5
969,0.38,4.67,2,4,6
1132,0.53,5.19,6,5,6
16484,2.0,8.1,1,1,7
1217,0.4,4.8,3,2,2
749,0.31,4.38,2,3,5
6987,1.5,7.29,3,7,6
489,0.31,4.36,1,5,5
1662,0.7,5.68,1,3,7
738,0.33,4.49,2,3,4
6963,1.21,6.74,1,2,6
2096,0.71,5.75,1,5,6
1031,0.39,4.78,2,3,3
1624,0.5,5.13,3,2,5
1935,0.5,5.1,1,4,3
943,0.3,4.34,2,2,1
652,0.33,4.49,3,4,4
1745,0.5,5.11,2,2,4
3059,0.71,5.78,3,2,4
11050,1.74,7.65,1,7,4
540,0.32,4.43,1,3,7
13812,2.02,8.06,1,7,5
1343,0.51,5.14,2,2,6
17182,2.03,8.21,2,4,7
17472,2.44,8.62,3,7,6
759,0.31,4.34,2,4,2
1013,0.3,4.28,1,4,2
915,0.38,4.74,2,3,4
5195,0.9,6.31,3,1,4
943,0.39,4.65,3,4,2
12338,1.71,7.53,1,5,6
14853,1.41,7.37,6,2,3
5221,1.2,6.71,3,5,7
5182,1.18,6.82,2,7,4
8941,1.27,6.91,3,4,3
14242,1.5,7.44,2,3,5
11655,2.0,7.86,5,5,7
4739,0.9,6.15,6,1,5
1841,0.66,5.65,3,5,5
710,0.3,4.28,3,1,5
18426,2.29,8.49,1,7,1
926,0.42,4.79,3,3,6
965,0.33,4.41,2,4,3
9901,1.6,7.48,2,6,6
2843,0.71,5.79,3,1,6
2930,0.71,5.74,2,3,5
1948,0.59,5.32,3,1,5
6559,1.22,6.81,2,4,6
5249,1.27,6.92,2,6,7
1064,0.43,4.83,1,1,6
552,0.24,3.98,3,3,3
1116,0.62,5.5,6,7,6
1577,0.52,5.1,3,4,5
806,0.6,5.44,1,5,8
11793,1.36,7.13,2,1,5
1966,0.5,5.12,1,4,2
3038,0.76,5.88,2,5,5
10907,2.0,8.17,3,7,7
13421,2.14,8.32,1,5,7
2367,0.7,5.64,6,1,7
5431,0.91,6.23,2,2,6
5817,1.06,6.65,1,1,6
1704,0.53,5.21,2,1,5
2844,1.01,6.39,6,6,8
1717,0.59,5.34,1,4,5
5184,1.21,6.98,1,4,7
1310,0.31,4.39,2,1,1
4592,0.9,6.02,3,5,3
10652,1.5,7.2,3,5,4
861,0.33,4.44,2,4,1
1192,0.51,5.23,2,5,6
3535,0.84,6.09,3,4,5
1007,0.41,4.78,2,4,3
870,0.41,4.8,2,4,4
1838,0.8,5.95,1,7,6
3595,0.78,5.93,2,1,5
2728,0.73,5.74,2,2,6
2826,0.7,5.58,3,1,5
5898,1.16,6.74,2,1,7
7355,1.01,6.45,2,2,5
2802,0.72,5.61,1,2,5
6246,1.56,7.28,6,6,6
4846,1.04,6.55,2,6,6
1662,0.51,5.06,6,2,5
1111,0.4,4.72,2,1,3
457,0.3,4.33,2,5,5
1695,0.52,5.15,2,5,2
2549,0.71,5.74,3,4,5
2690,0.74,5.81,3,4,6
477,0.32,4.43,1,4,6
11487,1.54,7.41,2,4,5
1103,0.33,4.48,3,2,2
454,0.34,4.52,2,2,7
1125,0.4,4.74,1,2,4
8358,1.06,6.56,2,4,3
566,0.35,4.49,1,5,7
5200,1.05,6.58,2,5,6
10291,1.52,7.46,1,1,7
622,0.27,4.17,2,2,3
3816,0.72,5.81,2,3,3
3585,0.7,5.74,2,2,3
913,0.32,4.41,2,3,2
1274,0.51,5.07,2,3,6
945,0.4,4.68,1,3,6
4922,0.91,6.29,2,4,6
3084,0.9,6.17,3,2,7
552,0.3,4.32,3,1,6
1892,0.54,5.29,2,1,5
7848,1.51,7.36,6,7,4
2398,0.72,5.88,2,5,6
649,0.37,4.64,2,4,5
4732,1.0,6.42,1,5,4
1240,0.5,5.05,2,4,6
1082,0.5,5.09,2,7,4
1163,0.34,4.48,2,2,1
1151,0.41,4.8,2,1,4
1654,0.5,5.08,1,3,5
10177,1.21,6.89,2,3,5
8796,1.2,6.73,1,3,5
12342,1.52,7.52,1,1,6
17837,2.1,8.47,3,6,5
625,0.42,4.98,3,1,7
7909,1.07,6.49,1,2,4
5864,1.0,6.42,1,3,5
765,0.34,4.46,1,5,4
2302,0.77,5.89,2,5,7
720,0.32,4.47,1,4,5
492,0.33,4.51,2,4,6
4795,0.9,6.24,2,3,6
726,0.36,4.6,3,4,4
17164,2.74,8.9,3,7,7
5100,1.02,6.43,1,5,5
1103,0.42,4.79,2,4,3
6707,1.01,6.39,1,3,5
14321,2.14,8.26,2,6,7
9885,1.24,7.07,3,3,4
4191,0.86,6.13,3,1,5
526,0.3,4.33,2,5,4
3723,0.91,6.29,2,2,7
652,0.3,4.33,2,3,4
2111,0.51,5.16,1,4,2
544,0.31,4.39,2,5,4
2247,0.53,5.22,2,4,1
768,0.38,4.68,2,5,4
802,0.31,4.36,2,4,4
531,0.31,4.29,6,4,5
1720,0.52,5.13,2,1,6
2096,0.57,5.41,2,3,5
3348,1.01,6.45,1,4,8
1008,0.43,4.86,2,5,3
2613,0.83,6.16,1,5,6
6925,1.12,6.61,6,3,5
802,0.31,4.28,1,5,3
1282,0.5,5.36,2,3,6
3278,0.7,5.75,2,1,4
756,0.32,4.51,2,1,6
11110,1.58,7.5,2,6,6
1220,0.51,5.08,6,3,6
12968,2.01,8.16,3,7,5
4860,0.91,6.08,5,4,5
654,0.3,4.34,3,3,4
10680,1.63,7.49,2,4,7
828,0.39,4.77,2,3,5
816,0.31,4.32,3,4,2
529,0.3,4.33,2,6,3
3276,1.0,6.22,1,7,6
6178,1.03,6.44,2,3,6
1133,0.5,5.24,3,4,6
4560,1.03,6.42,1,1,7
2444,0.7,5.67,1,2,6
1263,0.4,4.78,1,1,3
2306,0.71,5.7,1,2,7
3615,0.9,6.01,6,4,6
15148,2.53,8.76,1,5,7
4883,1.17,6.77,2,7,6
2594,0.74,5.77,1,2,7
1819,0.67,5.6,1,1,7
6458,1.12,6.66,2,2,6
1560,0.51,5.08,3,4,4
16937,2.37,8.54,2,5,7
3134,0.94,6.21,6,6,7
799,0.27,4.1,2,2,3
3904,1.02,6.51,1,4,7
11132,1.1,6.65,3,1,3
4242,1.01,6.39,1,5,7
4413,1.01,6.44,2,6,6
2386,0.78,5.7,6,4,6
1395,0.53,5.19,1,2,6
8552,1.01,6.45,2,3,4
6439,1.23,6.92,2,5,6
1094,0.36,4.55,2,1,5
462,0.31,4.37,3,1,7
605,0.3,4.22,3,4,4
4172,1.0,6.47,3,5,7
1214,0.5,4.9,6,5,3
1187,0.41,4.81,2,2,3
2236,0.54,5.24,2,4,2
394,0.3,4.28,3,7,4
689,0.41,4.74,3,1,6
9432,1.16,6.78,2,3,5
8415,1.19,6.76,2,3,5
1017,0.41,4.73,1,3,3
1415,0.5,4.99,3,2,6
4826,1.17,6.74,3,5,7
851,0.36,4.54,3,1,6
5927,1.05,6.59,1,1,6
1286,0.5,5.03,6,4,6
4478,0.98,6.34,1,2,7
813,0.3,4.35,2,4,1
576,0.32,4.43,1,2,7
14947,2.08,8.13,1,6,7
3734,0.9,6.36,6,5,6
2304,0.51,5.23,3,3,1
5702,1.0,6.42,3,4,5
3710,0.71,5.78,2,3,4
16589,2.45,8.64,2,3,7
1385,0.54,5.27,2,3,6
4592,1.0,6.49,6,5,7
1388,0.56,5.36,2,5,5
1014,0.33,4.46,3,3,1
504,0.32,4.45,1,7,5
1991,0.64,5.49,2,1,6
3578,0.78,6.07,6,2,6
4520,1.03,6.56,3,5,6
